player,team,league,season,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
Arouna Kone,Everton,ENG-Premier League,1516,1,2015,72,601,F M S,25,1464,5,4.518551206216216,5,4.518551206216216,4,2.134571185335517,36,14,1,0,9.301979226991534,3.8450946109369397
Brendan Galloway,Everton,ENG-Premier League,1516,1,2015,72,909,D S,15,1230,0,0.4483555927872658,0,0.4483555927872658,1,0.5782207902520895,8,4,2,0,3.398559760302305,2.901043578982353
Bryan Oviedo,Everton,ENG-Premier League,1516,1,2015,72,598,D M S,14,1001,0,0.4693509079515934,0,0.4693509079515934,1,1.525049313902855,5,13,0,0,4.925051087513566,3.127897271886468
Callum Connolly,Everton,ENG-Premier League,1516,1,2015,72,1043,S,1,33,0,0.0,0,0.0,0,0.0,0,0,0,0,0.01545449998229742,0.01545449998229742
Darron Gibson,Everton,ENG-Premier League,1516,1,2015,72,921,M S,7,236,0,0.038846300914883614,0,0.038846300914883614,1,0.5095470063388348,2,4,3,0,2.534251995384693,2.0148770064115524
Gareth Barry,Everton,ENG-Premier League,1516,1,2015,72,590,M S,33,2840,0,1.2188139986246824,0,1.2188139986246824,1,2.900790685787797,15,34,5,1,14.019369807094336,11.21757548302412
Gerard Deulofeu,Everton,ENG-Premier League,1516,1,2015,72,591,F M S,26,1389,2,1.413774512708187,2,1.413774512708187,8,5.973309900611639,9,35,2,0,8.983783259987831,3.341781474649906
James McCarthy,Everton,ENG-Premier League,1516,1,2015,72,589,M,29,2445,2,0.8192178858444095,2,0.8192178858444095,2,1.3880207985639572,16,14,5,1,9.486362321302295,7.581050584092736
Joel Robles,Everton,ENG-Premier League,1516,1,2015,72,584,GK,13,1170,0,0.0,0,0.0,0,0.0,0,0,1,0,1.238632912747562,1.238632912747562
John Stones,Everton,ENG-Premier League,1516,1,2015,72,586,D S,33,2781,0,0.42010380141437054,0,0.42010380141437054,0,2.0363227166235447,8,6,3,0,7.334844416938722,6.957310444675386
Jonjoe Kenny,Everton,ENG-Premier League,1516,1,2015,72,1084,S,1,62,0,0.09364970028400421,0,0.09364970028400421,0,0.0,1,0,0,0,0.09364970028400421,0.0
Kevin Mirallas,Everton,ENG-Premier League,1516,1,2015,72,595,F M S,23,985,4,3.3397473292425275,4,3.3397473292425275,2,1.8302945913746953,41,18,0,2,5.200869668275118,1.2741522025316954
Kieran Dowell,Everton,ENG-Premier League,1516,1,2015,72,1032,M S,2,74,0,0.0,0,0.0,0,0.051129300147295,0,1,0,0,0.08104240149259567,0.08104240149259567
Leighton Baines,Everton,ENG-Premier League,1516,1,2015,72,588,D S,18,1473,2,1.2093742927536368,1,0.4482050007209182,1,1.6651656907051802,9,22,0,0,4.1670159082859755,2.980505997315049
Leon Osman,Everton,ENG-Premier League,1516,1,2015,72,891,M S,9,206,0,0.13636259734630585,0,0.13636259734630585,0,0.0,3,0,0,0,0.2803061977028847,0.2045574001967907
Matthew Pennington,Everton,ENG-Premier League,1516,1,2015,72,920,D,4,298,0,0.07906969636678696,0,0.07906969636678696,0,0.0,2,0,1,0,0.16033120080828667,0.14670360460877419
Muhamed Besic,Everton,ENG-Premier League,1516,1,2015,72,908,D M S,12,547,0,0.09823680203408003,0,0.09823680203408003,0,0.43992059864103794,4,5,1,0,0.7725062146782875,0.3412116002291441
Oumar Niasse,Everton,ENG-Premier League,1516,1,2015,72,599,F S,5,139,0,0.13481169939041138,0,0.13481169939041138,0,0.45863500237464905,2,3,0,0,0.33827800303697586,0.15317000448703766
Phil Jagielka,Everton,ENG-Premier League,1516,1,2015,72,587,D,21,1854,0,0.812141184695065,0,0.812141184695065,0,0.13591419905424118,9,2,0,0,4.056629993021488,3.9561102613806725
Ramiro Funes Mori,Everton,ENG-Premier League,1516,1,2015,72,597,D S,28,2189,4,2.9086846550926566,4,2.9086846550926566,1,0.758610226213932,24,6,4,1,6.417694925330579,5.725435508415103
Romelu Lukaku,Everton,ENG-Premier League,1516,1,2015,72,594,F S,37,3194,18,20.058772021904588,17,18.536478037014604,6,5.680433500558138,118,51,3,0,24.024904146790504,7.634841322898865
Ross Barkley,Everton,ENG-Premier League,1516,1,2015,72,592,M S,38,3102,8,8.793569456785917,6,7.271230440586805,8,5.907710798084736,95,56,4,0,20.876105776056647,11.840945172123611
Seamus Coleman,Everton,ENG-Premier League,1516,1,2015,72,585,D M S,28,2392,1,2.323581524193287,1,2.323581524193287,3,1.440727211534977,27,18,4,0,8.981178171932697,7.0035767294466496
Steven Naismith,Everton,ENG-Premier League,1516,1,2015,72,824,M S,23,1343,4,3.011758865788579,4,3.011758865788579,1,2.0797792114317417,25,20,3,0,6.797231428325176,3.7368985693901777
Steven Pienaar,Everton,ENG-Premier League,1516,1,2015,72,924,S,4,115,0,0.07480040192604065,0,0.07480040192604065,0,0.05050420016050339,2,1,0,0,0.26565900444984436,0.14035500586032867
Tim Howard,Everton,ENG-Premier League,1516,1,2015,72,600,GK,25,2250,0,0.0,0,0.0,0,0.07264749705791473,0,1,1,0,2.613373698666692,2.613373698666692
Tom Cleverley,Everton,ENG-Premier League,1516,1,2015,72,596,M S,22,1618,2,1.491365397349,2,1.491365397349,4,2.2500664331018925,24,23,1,0,6.335384823381901,4.329457061365247
Tom Davies,Everton,ENG-Premier League,1516,1,2015,72,1042,M S,2,94,0,0.051129300147295,0,0.051129300147295,0,0.0,1,0,0,0,0.2853834917768836,0.23425449337810278
Tony Hibbert,Everton,ENG-Premier League,1516,1,2015,72,1031,S,1,43,0,0.05855720117688179,0,0.05855720117688179,0,0.0,1,0,0,0,0.17723600566387177,0.1186790019273758
Tyias Browning,Everton,ENG-Premier League,1516,1,2015,72,977,D S,5,299,0,0.22059129923582077,0,0.22059129923582077,0,0.03941100090742111,2,2,1,0,0.9883925020694733,0.9489815030246973
Andrej Kramaric,Leicester,ENG-Premier League,1516,1,2015,75,956,S,2,18,0,0.4252740144729614,0,0.4252740144729614,0,0.022471699863672256,1,1,0,0,0.4838533140718937,0.058579299598932266
Andy King,Leicester,ENG-Premier League,1516,1,2015,75,784,M S,25,1030,2,2.7156347036361694,2,2.7156347036361694,1,1.0578415095806122,19,9,2,0,5.486793368123472,2.4575446471571922
Christian Fuchs,Leicester,ENG-Premier League,1516,1,2015,75,749,D S,32,2706,0,0.8510159999132156,0,0.8510159999132156,4,4.107187246903777,19,45,4,0,6.1988860461860895,4.834318170323968
Daniel Amartey,Leicester,ENG-Premier League,1516,1,2015,75,759,D S,5,98,0,0.3933579921722412,0,0.3933579921722412,0,0.058609601110219955,1,1,0,0,1.3948473036289215,1.001487284898758
Daniel Drinkwater,Leicester,ENG-Premier League,1516,1,2015,75,752,M,35,3045,2,2.187858287245035,2,2.187858287245035,7,5.324235362932086,41,44,3,1,14.482194758951664,10.150261309929192
Danny Simpson,Leicester,ENG-Premier League,1516,1,2015,75,746,D,30,2620,0,0.7629526928067207,0,0.7629526928067207,0,0.34914609231054783,7,6,3,1,4.6956237107515335,3.740172613412142
Demarai Gray,Leicester,ENG-Premier League,1516,1,2015,75,762,M S,12,163,0,0.5406618043780327,0,0.5406618043780327,1,1.242211502045393,5,6,0,0,2.4951926581561565,0.8116410858929157
Gokhan Inler,Leicester,ENG-Premier League,1516,1,2015,75,761,M S,5,195,0,0.03594139963388443,0,0.03594139963388443,0,0.029947200790047646,2,1,0,0,0.44601298682391644,0.38012469187378883
Jamie Vardy,Leicester,ENG-Premier League,1516,1,2015,75,755,F,36,3154,24,22.13541193306446,19,17.568440221250057,6,6.267153458669782,115,48,5,1,24.59597455151379,2.8863563239574432
Jeffrey Schlupp,Leicester,ENG-Premier League,1516,1,2015,75,757,D M S,24,1383,1,1.9894177075475454,1,1.9894177075475454,2,2.2084601735696197,26,17,4,0,5.975850388407707,2.508394160307944
Joseph Dodoo,Leicester,ENG-Premier League,1516,1,2015,75,999,S,1,17,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Kasper Schmeichel,Leicester,ENG-Premier League,1516,1,2015,75,745,GK,38,3420,0,0.0,0,0.0,0,0.3699235003441572,0,5,2,0,3.289773276075721,2.919850179925561
Leonardo Ulloa,Leicester,ENG-Premier League,1516,1,2015,75,756,F S,29,942,6,6.906455801799893,5,6.145286785438657,2,1.466686885803938,34,14,0,0,9.50502722337842,3.4823984522372484
Marc Albrighton,Leicester,ENG-Premier League,1516,1,2015,75,753,M S,38,2796,2,2.549340220168233,2,2.549340220168233,6,8.095411790534854,42,62,4,0,11.863627067767084,4.015349085442722
Marcin Wasilewski,Leicester,ENG-Premier League,1516,1,2015,75,760,D S,4,300,0,0.02863599918782711,0,0.02863599918782711,0,0.0,1,0,2,0,0.12664209678769112,0.12664209678769112
N'Golo Kante,Leicester,ENG-Premier League,1516,1,2015,75,751,M S,37,3011,1,0.5621250942349434,1,0.5621250942349434,4,2.7279574144631624,21,30,3,0,11.133838042616844,8.64429540000856
Nathan Dyer,Leicester,ENG-Premier League,1516,1,2015,75,783,S,13,209,1,0.2630394995212555,1,0.2630394995212555,1,0.5702419877052307,5,5,1,0,1.3413797095417976,0.6236481890082359
Ritchie de Laet,Leicester,ENG-Premier League,1516,1,2015,75,955,D S,12,655,1,0.1470789983868599,1,0.1470789983868599,0,0.33159539848566055,2,6,1,0,1.1408209782093763,0.7576774023473263
Riyad Mahrez,Leicester,ENG-Premier League,1516,1,2015,75,750,M S,37,3087,17,11.88214811310172,13,7.315134212374687,11,11.454100407660007,86,68,1,0,21.18505117855966,7.174406236037612
Robert Huth,Leicester,ENG-Premier League,1516,1,2015,75,747,D,35,3150,3,3.4519033562391996,3,3.4519033562391996,0,0.6899090297520161,28,2,8,0,4.601796895265579,3.9647810012102127
Shinji Okazaki,Leicester,ENG-Premier League,1516,1,2015,75,754,F S,36,2105,5,8.607688304968178,5,8.607688304968178,0,1.1344577930867672,46,20,1,0,11.455137183889747,3.8961035534739494
Wes Morgan,Leicester,ENG-Premier League,1516,1,2015,75,748,D,38,3420,2,3.00750370323658,2,3.00750370323658,0,0.053114598616957664,21,2,3,0,3.1742845699191093,3.08955767005682
Yohan Benalouane,Leicester,ENG-Premier League,1516,1,2015,75,974,S,4,56,0,0.0,0,0.0,0,0.0,0,0,1,0,0.025469999760389328,0.025469999760389328
Adam Bogdan,Liverpool,ENG-Premier League,1516,1,2015,87,698,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1202159970998764,0.1202159970998764
Adam Lallana,Liverpool,ENG-Premier League,1516,1,2015,87,486,F M S,30,2115,4,3.5331818871200085,4,3.5331818871200085,6,5.648350378498435,44,50,2,0,13.23281530663371,6.65951232612133
Alberto Moreno,Liverpool,ENG-Premier League,1516,1,2015,87,608,D M S,32,2546,1,1.65450559835881,1,1.65450559835881,4,4.2261937954463065,36,61,3,0,11.850028944201767,7.7277633948251605
Brad Smith,Liverpool,ENG-Premier League,1516,1,2015,87,477,D S,4,281,0,0.05266290158033371,0,0.05266290158033371,0,0.07536959648132324,1,2,1,1,0.42465650103986263,0.42465650103986263
Cameron Brannagan,Liverpool,ENG-Premier League,1516,1,2015,87,1023,M S,3,110,0,0.07124289870262146,0,0.07124289870262146,0,0.6725328154861927,1,3,0,0,0.8265926763415337,0.8151228725910187
Christian Benteke,Liverpool,ENG-Premier League,1516,1,2015,87,606,F S,29,1496,9,9.98186818882823,8,9.220699172466993,3,2.7818546555936337,61,31,2,0,10.235845644026995,1.2525696884840727
Connor Randall,Liverpool,ENG-Premier League,1516,1,2015,87,474,D S,3,165,0,0.11920300126075745,0,0.11920300126075745,0,0.05814329907298088,2,1,0,0,1.1354419738054276,1.01623997092247
Daniel Sturridge,Liverpool,ENG-Premier League,1516,1,2015,87,483,F S,14,981,8,5.741582944989204,8,5.741582944989204,1,0.5159462941810489,48,7,0,0,7.218583904206753,1.6658330988138914
Danny Ings,Liverpool,ENG-Premier League,1516,1,2015,87,986,F S,6,336,2,1.8510825484991074,2,1.8510825484991074,0,0.35256329737603664,10,5,1,0,1.3931688889861107,0.28324929624795914
Danny Ward,Liverpool,ENG-Premier League,1516,1,2015,87,473,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.031090269796550274,0.031090269796550274
Dejan Lovren,Liverpool,ENG-Premier League,1516,1,2015,87,602,D S,24,1901,0,1.1265994105488062,0,1.1265994105488062,0,0.28306090272963047,22,8,2,0,3.093039101921022,2.94524082634598
Divock Origi,Liverpool,ENG-Premier League,1516,1,2015,87,484,F S,16,660,5,3.3548461496829987,5,3.3548461496829987,1,0.5015547964721918,24,9,0,0,3.1055094692856073,0.2603828050196171
Emre Can,Liverpool,ENG-Premier League,1516,1,2015,87,604,D M S,30,2501,1,1.2145628472790122,1,1.2145628472790122,0,3.202119203284383,30,32,9,0,11.935751177370548,10.14760448411107
James Milner,Liverpool,ENG-Premier League,1516,1,2015,87,489,F M,28,2428,5,3.398423934355378,4,2.637255409732461,11,5.385005238465965,39,61,9,1,9.69875493645668,6.059814522974193
Joe Allen,Liverpool,ENG-Premier League,1516,1,2015,87,480,M S,19,720,2,1.3847471065819263,2,1.3847471065819263,1,1.3596460912376642,12,12,0,0,3.9975115405395627,2.387468340806663
Jon Flanagan,Liverpool,ENG-Premier League,1516,1,2015,87,490,D,5,422,0,0.0,0,0.0,1,0.14494279772043228,0,2,1,0,1.5134307630360126,1.3684879643842578
Jordan Henderson,Liverpool,ENG-Premier League,1516,1,2015,87,605,M S,17,1300,2,1.527289591729641,2,1.527289591729641,3,1.300453895702958,26,18,1,0,5.802723690867424,4.533579096198082
Jordan Rossiter,Liverpool,ENG-Premier League,1516,1,2015,87,988,S,1,13,0,0.0,0,0.0,0,0.0,0,0,0,0,0.055675800889730453,0.055675800889730453
Jordon Ibe,Liverpool,ENG-Premier League,1516,1,2015,87,481,F M S,27,1161,1,1.426460581831634,1,1.426460581831634,2,1.6390917217358947,29,20,0,0,5.9807505793869495,3.414081832394004
Joseph Gomez,Liverpool,ENG-Premier League,1516,1,2015,87,987,D,5,442,0,0.012446500360965729,0,0.012446500360965729,1,0.08901439979672432,1,3,3,0,0.8648072108626366,0.789442203938961
Joao Teixeira,Liverpool,ENG-Premier League,1516,1,2015,87,937,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Kevin Stewart,Liverpool,ENG-Premier League,1516,1,2015,87,479,M S,7,562,0,0.13218560069799423,0,0.13218560069799423,0,0.10150380432605743,5,4,1,0,2.2099673375487328,2.0932400338351727
Kolo Toure,Liverpool,ENG-Premier League,1516,1,2015,87,476,D S,14,865,1,0.24255899712443352,1,0.24255899712443352,0,0.01874930039048195,4,1,1,0,2.5082754008471966,2.437144998461008
Lucas Leiva,Liverpool,ENG-Premier League,1516,1,2015,87,475,D M S,27,1948,0,0.6402260018512607,0,0.6402260018512607,1,1.5367639092728496,9,22,8,0,7.419128969311714,6.147572515532374
Mamadou Sakho,Liverpool,ENG-Premier League,1516,1,2015,87,485,D S,22,1856,1,0.8336915113031864,1,0.8336915113031864,0,0.07145379856228828,6,4,1,0,3.4503715224564075,3.4237603060901165
Martin Skrtel,Liverpool,ENG-Premier League,1516,1,2015,87,607,D S,22,1882,1,0.635306098498404,1,0.635306098498404,0,0.809040131047368,10,5,5,0,5.071173986420035,5.071173986420035
Nathaniel Clyne,Liverpool,ENG-Premier League,1516,1,2015,87,603,D M,33,2970,1,1.8151895105838776,1,1.8151895105838776,0,1.8440426997840405,29,24,6,0,10.565198993310332,8.967687624506652
Pedro Chirivella,Liverpool,ENG-Premier League,1516,1,2015,87,1022,M,1,47,0,0.0,0,0.0,0,0.0,0,0,0,0,0.05236930027604103,0.05236930027604103
Philippe Coutinho,Liverpool,ENG-Premier League,1516,1,2015,87,488,F M S,26,2019,8,6.49630680680275,8,6.49630680680275,5,5.286333870142698,111,50,2,1,16.146171182394028,6.785510125569999
Roberto Firmino,Liverpool,ENG-Premier League,1516,1,2015,87,482,F M S,31,2005,10,7.1310254614800215,10,7.1310254614800215,7,5.3966775089502335,63,49,1,0,16.398770961910486,6.8297262620180845
Sergi Canos,Liverpool,ENG-Premier League,1516,1,2015,87,1078,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Sheyi Ojo,Liverpool,ENG-Premier League,1516,1,2015,87,478,F M S,8,395,0,0.26918280590325594,0,0.26918280590325594,3,1.5683929026126862,5,12,0,0,1.8981924317777157,1.260773760266602
Simon Mignolet,Liverpool,ENG-Premier League,1516,1,2015,87,487,GK,34,3060,0,0.0,0,0.0,0,0.006782960146665573,0,1,2,0,5.2792473351582885,5.2792473351582885
Steven Caulker,Liverpool,ENG-Premier League,1516,1,2015,87,953,D S,6,149,0,0.19201359897851944,0,0.19201359897851944,0,0.012579300440847874,3,1,0,0,0.27757759392261505,0.17492400109767914
Aleksandar Kolarov,Manchester City,ENG-Premier League,1516,1,2015,88,621,D S,29,2282,3,2.389820823445916,3,1.6286518070846796,3,2.884808447211981,39,38,3,0,8.196380902081728,6.378136694431305
Bacary Sagna,Manchester City,ENG-Premier League,1516,1,2015,88,625,D S,28,2449,0,0.1598246991634369,0,0.1598246991634369,3,2.814246805384755,5,27,4,0,9.474531022831798,8.551232373341918
Bersant Celina,Manchester City,ENG-Premier League,1516,1,2015,88,1054,S,1,11,0,0.0,0,0.0,1,0.25564199686050415,0,2,0,0,0.08173099905252457,0.08173099905252457
David Silva,Manchester City,ENG-Premier League,1516,1,2015,88,617,M S,24,1818,2,2.598524495959282,2,2.598524495959282,11,4.727522297762334,29,67,1,0,11.535076109692454,7.523192688822746
Eliaquim Mangala,Manchester City,ENG-Premier League,1516,1,2015,88,626,D,23,2017,0,1.6006391737610102,0,1.6006391737610102,0,0.0,7,0,8,0,5.0766726695001125,5.0766726695001125
Fabian Delph,Manchester City,ENG-Premier League,1516,1,2015,88,876,M S,17,753,2,0.30059099942445755,2,0.30059099942445755,0,0.42607941292226315,13,2,0,0,2.4887941433116794,1.8802404375746846
Fernandinho,Manchester City,ENG-Premier League,1516,1,2015,88,614,M S,33,2736,2,1.23233259934932,2,1.23233259934932,2,2.5116884037852287,29,29,8,0,12.033709781244397,10.304349169135094
Fernando,Manchester City,ENG-Premier League,1516,1,2015,88,615,M S,24,1703,2,2.8968158289790154,2,2.8968158289790154,0,0.3292692955583334,15,8,4,0,4.508109111338854,4.396472107619047
Gael Clichy,Manchester City,ENG-Premier League,1516,1,2015,88,613,D S,14,1090,0,0.03815829940140247,0,0.03815829940140247,1,1.0334121156483889,2,12,0,0,4.198116481304169,3.6662389133125544
Jesus Navas,Manchester City,ENG-Premier League,1516,1,2015,88,616,M S,34,2283,0,2.952996770851314,0,2.952996770851314,7,5.385789071209729,31,54,1,0,14.596691430546343,8.656342074275017
Joe Hart,Manchester City,ENG-Premier League,1516,1,2015,88,609,GK,35,3112,0,0.0,0,0.0,0,0.6797931017354131,0,2,0,0,5.089670866727829,4.409875899553299
Kelechi Iheanacho,Manchester City,ENG-Premier League,1516,1,2015,88,620,F M S,26,727,8,4.937837693840265,8,4.937837693840265,1,1.5855757798999548,28,14,1,0,6.360714611597359,1.1206862023100257
Kevin De Bruyne,Manchester City,ENG-Premier League,1516,1,2015,88,447,M S,25,2006,7,4.308095835149288,7,4.308095835149288,9,8.33203162252903,49,81,2,0,16.136462956666946,8.064566018991172
Manu Garcia,Manchester City,ENG-Premier League,1516,1,2015,88,906,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Martin Demichelis,Manchester City,ENG-Premier League,1516,1,2015,88,623,D S,20,999,0,0.29870820976793766,0,0.29870820976793766,0,0.38325950130820274,5,4,3,0,3.0463088527321815,2.663048978894949
Nicolas Otamendi,Manchester City,ENG-Premier League,1516,1,2015,88,611,D,30,2673,1,0.9926669923588634,1,0.9926669923588634,0,0.628144808113575,27,5,9,0,6.772215612232685,6.60351499542594
Pablo Zabaleta,Manchester City,ENG-Premier League,1516,1,2015,88,610,D S,13,1061,0,0.17769970186054707,0,0.17769970186054707,1,0.633639819920063,3,2,3,0,5.072045736946166,4.851451889611781
Patrick Roberts,Manchester City,ENG-Premier League,1516,1,2015,88,925,S,1,3,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
Raheem Sterling,Manchester City,ENG-Premier League,1516,1,2015,88,618,F M S,31,1943,6,7.149213088676333,6,7.149213088676333,2,3.246622446924448,52,35,1,0,14.019074592739344,4.698837177827954
Samir Nasri,Manchester City,ENG-Premier League,1516,1,2015,88,877,M S,12,520,2,2.637317957356572,2,2.637317957356572,2,0.9286920242011547,14,10,3,0,4.427332343533635,1.7196574099361897
Sergio Aguero,Manchester City,ENG-Premier League,1516,1,2015,88,619,F S,30,2399,24,20.077226005494595,20,16.271372936666012,2,2.0287595679983497,119,27,1,0,18.786800522357225,3.9259592220187187
Vincent Kompany,Manchester City,ENG-Premier League,1516,1,2015,88,612,D S,14,1179,2,0.4174300068989396,2,0.4174300068989396,0,0.08134989906102419,11,3,5,0,2.9507625503465533,2.9168542586266994
Wilfried Bony,Manchester City,ENG-Premier League,1516,1,2015,88,622,F S,26,1203,4,6.749876271001995,4,5.988702247850597,3,2.988756734877825,60,13,1,0,8.198028582148254,1.1061074063181877
Willy Caballero,Manchester City,ENG-Premier League,1516,1,2015,88,624,GK S,4,308,0,0.0,0,0.0,0,0.0,0,0,0,0,0.34738520439714193,0.34738520439714193
Yaya Toure,Manchester City,ENG-Premier League,1516,1,2015,88,878,M S,32,2345,6,5.663291418924928,5,4.902123415842652,5,4.417276362888515,77,44,3,0,13.864018429070711,8.840408202260733
Adnan Januzaj,Manchester United,ENG-Premier League,1516,1,2015,89,323,M S,5,141,1,0.24226240068674088,1,0.24226240068674088,0,0.03206440061330795,4,1,1,0,0.2891866937279701,0.13489729724824429
Ander Herrera,Manchester United,ENG-Premier League,1516,1,2015,89,552,M S,27,1535,3,2.770497987046838,2,2.0093289706856012,2,2.1379278171807528,24,21,4,0,6.950199795886874,4.081738583743572
Andreas Pereira,Manchester United,ENG-Premier League,1516,1,2015,89,922,S,4,76,0,0.0,0,0.0,0,0.17609520629048347,0,3,2,0,0.09594599902629852,0.09594599902629852
Anthony Martial,Manchester United,ENG-Premier League,1516,1,2015,89,553,F M S,31,2632,11,7.273541077971458,11,7.273541077971458,4,6.173327440395951,57,37,2,0,15.577425617724657,5.8901663813740015
Antonio Valencia,Manchester United,ENG-Premier League,1516,1,2015,89,627,D S,14,847,0,0.19302630238234997,0,0.19302630238234997,3,0.5558440117165446,6,7,1,0,3.7483999710530043,3.1237368676811457
Ashley Young,Manchester United,ENG-Premier League,1516,1,2015,89,631,D M S,18,1053,1,0.8914634939283133,1,0.8914634939283133,2,1.4585475930944085,7,10,5,0,4.834842080250382,3.084279153496027
